MODEL;SCENARIO;REGION;VARIABLE;UNIT;2010
Reference;HBS 2010;IRL;Expenditure Decile|D3;%;7.540734832
Reference;HBS 2010;IRL;Expenditure Decile|D4;%;8.012050974
Reference;HBS 2010;IRL;Expenditure Decile|D5;%;8.887020817
Reference;HBS 2010;IRL;Expenditure Decile|D6;%;10.44462698
Reference;HBS 2010;IRL;Expenditure Decile|D7;%;11.28209961
Reference;HBS 2010;IRL;Expenditure Decile|D8;%;12.20162152
Reference;HBS 2010;IRL;Expenditure Decile|D9;%;13.54283883
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D1;%;6.794321464
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D10;%;3.565842218
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D2;%;7.591291795
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D3;%;6.710997028
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D4;%;6.437970405
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D5;%;6.011199409
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D6;%;5.37827676
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D7;%;4.869047895
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D8;%;4.826477908
Reference;HBS 2010;IRL;Expenditure Share|Energy|Housing|D9;%;4.067206079
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D1;%;4.178265622
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D10;%;4.603972489
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D2;%;3.780559664
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D3;%;4.62058364
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D4;%;4.54841203
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D5;%;4.670617979
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D6;%;5.1890289
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D7;%;5.321092689
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D8;%;5.596640505
Reference;HBS 2010;IRL;Expenditure Share|Energy|Transportation|D9;%;5.287717852
Reference;HBS 2010;IRL;Expenditure Share|Food|D1;%;15.58582637
Reference;HBS 2010;IRL;Expenditure Share|Food|D10;%;8.525964025
Reference;HBS 2010;IRL;Expenditure Share|Food|D2;%;17.34176618
Reference;HBS 2010;IRL;Expenditure Share|Food|D3;%;16.30337167
Reference;HBS 2010;IRL;Expenditure Share|Food|D4;%;16.15508879
Reference;HBS 2010;IRL;Expenditure Share|Food|D5;%;14.8303406
Reference;HBS 2010;IRL;Expenditure Share|Food|D6;%;14.00522797
Reference;HBS 2010;IRL;Expenditure Share|Food|D7;%;12.71910468
Reference;HBS 2010;IRL;Expenditure Share|Food|D8;%;11.69830078
Reference;HBS 2010;IRL;Expenditure Share|Food|D9;%;10.09548066
Reference;HBS 2010;IRL;Household Size|D1;number;2.426588674
Reference;HBS 2010;IRL;Household Size|D10;number;2.454691457
Reference;HBS 2010;IRL;Household Size|D2;number;2.258973735
Reference;HBS 2010;IRL;Household Size|D3;number;2.92540484
Reference;HBS 2010;IRL;Household Size|D4;number;2.982320563
Reference;HBS 2010;IRL;Household Size|D5;number;3.048546327
Reference;HBS 2010;IRL;Household Size|D6;number;3.152959328
Reference;HBS 2010;IRL;Household Size|D7;number;3.096576858
Reference;HBS 2010;IRL;Household Size|D8;number;2.853445408
Reference;HBS 2010;IRL;Household Size|D9;number;2.697147941
Reference;HBS 2010;IRL;Income Decile|D1;%;2.906037163
Reference;HBS 2010;IRL;Income Decile|D10;%;22.89133208
Reference;HBS 2010;IRL;Income Decile|D2;%;3.942888443
Reference;HBS 2010;IRL;Income Decile|D3;%;5.636437939
Reference;HBS 2010;IRL;Income Decile|D4;%;6.626380814
Reference;HBS 2010;IRL;Income Decile|D5;%;7.893960248
Reference;HBS 2010;IRL;Income Decile|D6;%;9.665075671
Reference;HBS 2010;IRL;Income Decile|D7;%;11.53790248
Reference;HBS 2010;IRL;Income Decile|D8;%;13.26798125
Reference;HBS 2010;IRL;Income Decile|D9;%;15.69145323
Reference;HBS 2010;IRL;Income Share|Capital|D1;%;
Reference;HBS 2010;IRL;Income Share|Capital|D10;%;
Reference;HBS 2010;IRL;Income Share|Capital|D2;%;
Reference;HBS 2010;IRL;Income Share|Capital|D3;%;
Reference;HBS 2010;IRL;Income Share|Capital|D4;%;
Reference;HBS 2010;IRL;Income Share|Capital|D5;%;
Reference;HBS 2010;IRL;Income Share|Capital|D6;%;
Reference;HBS 2010;IRL;Income Share|Capital|D7;%;
Reference;HBS 2010;IRL;Income Share|Capital|D8;%;
Reference;HBS 2010;IRL;Income Share|Capital|D9;%;
Reference;HBS 2010;IRL;Income Share|Labour|D1;%;0.161131218
Reference;HBS 2010;IRL;Income Share|Labour|D10;%;1.702578577
Reference;HBS 2010;IRL;Income Share|Labour|D2;%;0.058558761
Reference;HBS 2010;IRL;Income Share|Labour|D3;%;0.310263313
Reference;HBS 2010;IRL;Income Share|Labour|D4;%;0.270006678
Reference;HBS 2010;IRL;Income Share|Labour|D5;%;0.601841899
Reference;HBS 2010;IRL;Income Share|Labour|D6;%;0.75365053
Reference;HBS 2010;IRL;Income Share|Labour|D7;%;1.033860167
Reference;HBS 2010;IRL;Income Share|Labour|D8;%;1.044905565
Reference;HBS 2010;IRL;Income Share|Labour|D9;%;1.205904323
Reference;HBS 2010;IRL;Income Share|Other|D1;%;4.00559329
Reference;HBS 2010;IRL;Income Share|Other|D10;%;0.038523425
Reference;HBS 2010;IRL;Income Share|Other|D2;%;0.254777856
Reference;HBS 2010;IRL;Income Share|Other|D3;%;0.122134153
Reference;HBS 2010;IRL;Income Share|Other|D4;%;0.359242314
Reference;HBS 2010;IRL;Income Share|Other|D5;%;0.119123694
Reference;HBS 2010;IRL;Income Share|Other|D6;%;0.1295281
Reference;HBS 2010;IRL;Income Share|Other|D7;%;0.052665041
Reference;HBS 2010;IRL;Income Share|Other|D8;%;0.065125751
Reference;HBS 2010;IRL;Income Share|Other|D9;%;0.039556039
Reference;HBS 2010;IRL;Income Share|Transfers|D1;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D10;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D2;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D3;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D4;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D5;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D6;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D7;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D8;%;
Reference;HBS 2010;IRL;Income Share|Transfers|D9;%;
Reference;HBS 2010;IRL;Savings Rate|D1;%;-129.4858303
Reference;HBS 2010;IRL;Savings Rate|D10;%;39.98959864
Reference;HBS 2010;IRL;Savings Rate|D2;%;-27.04530416
Reference;HBS 2010;IRL;Savings Rate|D3;%;-16.58345952
Reference;HBS 2010;IRL;Savings Rate|D4;%;-4.832577275
Reference;HBS 2010;IRL;Savings Rate|D5;%;2.873114788
Reference;HBS 2010;IRL;Savings Rate|D6;%;7.668553196
Reference;HBS 2010;IRL;Savings Rate|D7;%;15.96094363
Reference;HBS 2010;IRL;Savings Rate|D8;%;21.16137914
Reference;HBS 2010;IRL;Savings Rate|D9;%;25.73560649
Reference;HBS 2010;IRL;Wealth Share|D1;%;
Reference;HBS 2010;IRL;Wealth Share|D10;%;
Reference;HBS 2010;IRL;Wealth Share|D2;%;
Reference;HBS 2010;IRL;Wealth Share|D3;%;
Reference;HBS 2010;IRL;Wealth Share|D4;%;
Reference;HBS 2010;IRL;Wealth Share|D5;%;
Reference;HBS 2010;IRL;Wealth Share|D6;%;
Reference;HBS 2010;IRL;Wealth Share|D7;%;
Reference;HBS 2010;IRL;Wealth Share|D8;%;
Reference;HBS 2010;IRL;Wealth Share|D9;%;
Reference;HBS 2010;ITA;Education|No Education|D1;%;13.80008094
Reference;HBS 2010;ITA;Education|No Education|D10;%;1.129411765
Reference;HBS 2010;ITA;Education|No Education|D2;%;8.07479813
Reference;HBS 2010;ITA;Education|No Education|D3;%;6.072186837
Reference;HBS 2010;ITA;Education|No Education|D4;%;4.67372134
Reference;HBS 2010;ITA;Education|No Education|D5;%;3.452914798
Reference;HBS 2010;ITA;Education|No Education|D6;%;2.599731062
Reference;HBS 2010;ITA;Education|No Education|D7;%;2.145922747
Reference;HBS 2010;ITA;Education|No Education|D8;%;1.209482342
Reference;HBS 2010;ITA;Education|No Education|D9;%;1.317715959
Reference;HBS 2010;ITA;Education|Primary Education|D1;%;36.42250101
Reference;HBS 2010;ITA;Education|Primary Education|D10;%;12.09411765
Reference;HBS 2010;ITA;Education|Primary Education|D2;%;33.48916277
Reference;HBS 2010;ITA;Education|Primary Education|D3;%;29.89384289
Reference;HBS 2010;ITA;Education|Primary Education|D4;%;26.54320988
Reference;HBS 2010;ITA;Education|Primary Education|D5;%;24.52914798
Reference;HBS 2010;ITA;Education|Primary Education|D6;%;22.32182878
Reference;HBS 2010;ITA;Education|Primary Education|D7;%;19.59942775
Reference;HBS 2010;ITA;Education|Primary Education|D8;%;16.69085631
Reference;HBS 2010;ITA;Education|Primary Education|D9;%;14.69009273
Reference;HBS 2010;ITA;Education|Secondary Education|D1;%;47.14690409
Reference;HBS 2010;ITA;Education|Secondary Education|D10;%;59.85882353
Reference;HBS 2010;ITA;Education|Secondary Education|D2;%;54.27114322
Reference;HBS 2010;ITA;Education|Secondary Education|D3;%;59.10828025
Reference;HBS 2010;ITA;Education|Secondary Education|D4;%;61.33156966
Reference;HBS 2010;ITA;Education|Secondary Education|D5;%;63.58744395
Reference;HBS 2010;ITA;Education|Secondary Education|D6;%;64.18646347
Reference;HBS 2010;ITA;Education|Secondary Education|D7;%;64.42536958
Reference;HBS 2010;ITA;Education|Secondary Education|D8;%;66.66666667
Reference;HBS 2010;ITA;Education|Secondary Education|D9;%;64.27525622
Reference;HBS 2010;ITA;Education|Tertiary Education|D1;%;2.630513962
Reference;HBS 2010;ITA;Education|Tertiary Education|D10;%;26.91764706
Reference;HBS 2010;ITA;Education|Tertiary Education|D2;%;4.164895878
Reference;HBS 2010;ITA;Education|Tertiary Education|D3;%;4.925690021
Reference;HBS 2010;ITA;Education|Tertiary Education|D4;%;7.451499118
Reference;HBS 2010;ITA;Education|Tertiary Education|D5;%;8.430493274
Reference;HBS 2010;ITA;Education|Tertiary Education|D6;%;10.89197669
Reference;HBS 2010;ITA;Education|Tertiary Education|D7;%;13.82927992
Reference;HBS 2010;ITA;Education|Tertiary Education|D8;%;15.43299468
Reference;HBS 2010;ITA;Education|Tertiary Education|D9;%;19.71693509
Reference;HBS 2010;ITA;Emissions per capita|D1;tCO2;1.809830139
Reference;HBS 2010;ITA;Emissions per capita|D10;tCO2;20.18146392
Reference;HBS 2010;ITA;Emissions per capita|D2;tCO2;2.660590564
Reference;HBS 2010;ITA;Emissions per capita|D3;tCO2;3.3583514
Reference;HBS 2010;ITA;Emissions per capita|D4;tCO2;4.075738489
Reference;HBS 2010;ITA;Emissions per capita|D5;tCO2;4.820453677
Reference;HBS 2010;ITA;Emissions per capita|D6;tCO2;5.64150429
Reference;HBS 2010;ITA;Emissions per capita|D7;tCO2;6.704137186
Reference;HBS 2010;ITA;Emissions per capita|D8;tCO2;8.180542803
Reference;HBS 2010;ITA;Emissions per capita|D9;tCO2;10.57722326
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;ITA;Expenditure Decile|D1;%;3.93478548
Reference;HBS 2010;ITA;Expenditure Decile|D10;%;22.51329252
Reference;HBS 2010;ITA;Expenditure Decile|D2;%;5.367088498
Reference;HBS 2010;ITA;Expenditure Decile|D3;%;6.380637307
Reference;HBS 2010;ITA;Expenditure Decile|D4;%;7.400135982
Reference;HBS 2010;ITA;Expenditure Decile|D5;%;8.332991312
Reference;HBS 2010;ITA;Expenditure Decile|D6;%;9.380606722
Reference;HBS 2010;ITA;Expenditure Decile|D7;%;10.38934756
Reference;HBS 2010;ITA;Expenditure Decile|D8;%;12.10386152
Reference;HBS 2010;ITA;Expenditure Decile|D9;%;14.20230667
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D1;%;8.8922488
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D10;%;3.750889305
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D2;%;7.845583817
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D3;%;7.316184198
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D4;%;6.971573217
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D5;%;6.546501333
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D6;%;6.138480927
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D7;%;5.910985855
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D8;%;5.446077874
Reference;HBS 2010;ITA;Expenditure Share|Energy|Housing|D9;%;4.924772467
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D1;%;4.360814943
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D10;%;3.988196914
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D2;%;5.19739649
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D3;%;5.502172203
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D4;%;5.553058811
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D5;%;5.815722988
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D6;%;5.551110556
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D7;%;5.646274728
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D8;%;5.438141468
Reference;HBS 2010;ITA;Expenditure Share|Energy|Transportation|D9;%;5.086389781
Reference;HBS 2010;ITA;Expenditure Share|Food|D1;%;29.36578928
Reference;HBS 2010;ITA;Expenditure Share|Food|D10;%;12.70425516
Reference;HBS 2010;ITA;Expenditure Share|Food|D2;%;26.20261504
Reference;HBS 2010;ITA;Expenditure Share|Food|D3;%;24.64183713
Reference;HBS 2010;ITA;Expenditure Share|Food|D4;%;23.18050892
Reference;HBS 2010;ITA;Expenditure Share|Food|D5;%;22.27846289
Reference;HBS 2010;ITA;Expenditure Share|Food|D6;%;20.89017673
Reference;HBS 2010;ITA;Expenditure Share|Food|D7;%;19.53632509
Reference;HBS 2010;ITA;Expenditure Share|Food|D8;%;17.88536222
Reference;HBS 2010;ITA;Expenditure Share|Food|D9;%;16.75633151
Reference;HBS 2010;ITA;Household Size|D1;number;2.838467256
Reference;HBS 2010;ITA;Household Size|D10;number;2.036449765
Reference;HBS 2010;ITA;Household Size|D2;number;2.65427799
Reference;HBS 2010;ITA;Household Size|D3;number;2.528296
Reference;HBS 2010;ITA;Household Size|D4;number;2.50548884
Reference;HBS 2010;ITA;Household Size|D5;number;2.444667675
Reference;HBS 2010;ITA;Household Size|D6;number;2.401006536
Reference;HBS 2010;ITA;Household Size|D7;number;2.281931973
Reference;HBS 2010;ITA;Household Size|D8;number;2.274803931
Reference;HBS 2010;ITA;Household Size|D9;number;2.134561698
Reference;HBS 2010;ITA;Income Decile|D1;%;
Reference;HBS 2010;ITA;Income Decile|D10;%;
Reference;HBS 2010;ITA;Income Decile|D2;%;
Reference;HBS 2010;ITA;Income Decile|D3;%;
Reference;HBS 2010;ITA;Income Decile|D4;%;
Reference;HBS 2010;ITA;Income Decile|D5;%;
Reference;HBS 2010;ITA;Income Decile|D6;%;
Reference;HBS 2010;ITA;Income Decile|D7;%;
Reference;HBS 2010;ITA;Income Decile|D8;%;
Reference;HBS 2010;ITA;Income Decile|D9;%;
Reference;HBS 2010;ITA;Income Share|Capital|D1;%;
Reference;HBS 2010;ITA;Income Share|Capital|D10;%;
Reference;HBS 2010;ITA;Income Share|Capital|D2;%;
Reference;HBS 2010;ITA;Income Share|Capital|D3;%;
Reference;HBS 2010;ITA;Income Share|Capital|D4;%;
Reference;HBS 2010;ITA;Income Share|Capital|D5;%;
Reference;HBS 2010;ITA;Income Share|Capital|D6;%;
Reference;HBS 2010;ITA;Income Share|Capital|D7;%;
Reference;HBS 2010;ITA;Income Share|Capital|D8;%;
Reference;HBS 2010;ITA;Income Share|Capital|D9;%;
Reference;HBS 2010;ITA;Income Share|Labour|D1;%;
Reference;HBS 2010;ITA;Income Share|Labour|D10;%;
Reference;HBS 2010;ITA;Income Share|Labour|D2;%;
Reference;HBS 2010;ITA;Income Share|Labour|D3;%;
Reference;HBS 2010;ITA;Income Share|Labour|D4;%;
Reference;HBS 2010;ITA;Income Share|Labour|D5;%;
Reference;HBS 2010;ITA;Income Share|Labour|D6;%;
Reference;HBS 2010;ITA;Income Share|Labour|D7;%;
Reference;HBS 2010;ITA;Income Share|Labour|D8;%;
Reference;HBS 2010;ITA;Income Share|Labour|D9;%;
Reference;HBS 2010;ITA;Income Share|Other|D1;%;
Reference;HBS 2010;ITA;Income Share|Other|D10;%;
Reference;HBS 2010;ITA;Income Share|Other|D2;%;
Reference;HBS 2010;ITA;Income Share|Other|D3;%;
Reference;HBS 2010;ITA;Income Share|Other|D4;%;
Reference;HBS 2010;ITA;Income Share|Other|D5;%;
Reference;HBS 2010;ITA;Income Share|Other|D6;%;
Reference;HBS 2010;ITA;Income Share|Other|D7;%;
Reference;HBS 2010;ITA;Income Share|Other|D8;%;
Reference;HBS 2010;ITA;Income Share|Other|D9;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D1;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D10;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D2;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D3;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D4;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D5;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D6;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D7;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D8;%;
Reference;HBS 2010;ITA;Income Share|Transfers|D9;%;
Reference;HBS 2010;ITA;Savings Rate|D1;%;
Reference;HBS 2010;ITA;Savings Rate|D10;%;
Reference;HBS 2010;ITA;Savings Rate|D2;%;
Reference;HBS 2010;ITA;Savings Rate|D3;%;
Reference;HBS 2010;ITA;Savings Rate|D4;%;
Reference;HBS 2010;ITA;Savings Rate|D5;%;
Reference;HBS 2010;ITA;Savings Rate|D6;%;
Reference;HBS 2010;ITA;Savings Rate|D7;%;
Reference;HBS 2010;ITA;Savings Rate|D8;%;
Reference;HBS 2010;ITA;Savings Rate|D9;%;
Reference;HBS 2010;ITA;Wealth Share|D1;%;
Reference;HBS 2010;ITA;Wealth Share|D10;%;
Reference;HBS 2010;ITA;Wealth Share|D2;%;
Reference;HBS 2010;ITA;Wealth Share|D3;%;
Reference;HBS 2010;ITA;Wealth Share|D4;%;
Reference;HBS 2010;ITA;Wealth Share|D5;%;
Reference;HBS 2010;ITA;Wealth Share|D6;%;
Reference;HBS 2010;ITA;Wealth Share|D7;%;
Reference;HBS 2010;ITA;Wealth Share|D8;%;
Reference;HBS 2010;ITA;Wealth Share|D9;%;
Reference;HBS 2010;LTU;Education|No Education|D1;%;1.136363636
Reference;HBS 2010;LTU;Education|No Education|D2;%;0.830564784
Reference;HBS 2010;LTU;Education|No Education|D3;%;1.286173633
Reference;HBS 2010;LTU;Education|No Education|D4;%;0.863309353
Reference;HBS 2010;LTU;Education|No Education|D5;%;0.571428571
Reference;HBS 2010;LTU;Education|No Education|D7;%;0.164473684
Reference;HBS 2010;LTU;Education|Not specified|D1;%;0.142045455
Reference;HBS 2010;LTU;Education|Not specified|D2;%;0.166112957
Reference;HBS 2010;LTU;Education|Not specified|D3;%;0.160771704
Reference;HBS 2010;LTU;Education|Not specified|D5;%;0.142857143
Reference;HBS 2010;LTU;Education|Primary Education|D1;%;15.76704545
Reference;HBS 2010;LTU;Education|Primary Education|D10;%;1.58013544
Reference;HBS 2010;LTU;Education|Primary Education|D2;%;19.6013289
Reference;HBS 2010;LTU;Education|Primary Education|D3;%;19.1318328
Reference;HBS 2010;LTU;Education|Primary Education|D4;%;16.11510791
Reference;HBS 2010;LTU;Education|Primary Education|D5;%;12.14285714
Reference;HBS 2010;LTU;Education|Primary Education|D6;%;6.497622821
Reference;HBS 2010;LTU;Education|Primary Education|D7;%;4.934210526
Reference;HBS 2010;LTU;Education|Primary Education|D8;%;2.272727273
Reference;HBS 2010;LTU;Education|Primary Education|D9;%;0.792079208
Reference;HBS 2010;LTU;Education|Secondary Education|D1;%;76.27840909
Reference;HBS 2010;LTU;Education|Secondary Education|D10;%;36.34311512
Reference;HBS 2010;LTU;Education|Secondary Education|D2;%;70.09966777
Reference;HBS 2010;LTU;Education|Secondary Education|D3;%;66.07717042
Reference;HBS 2010;LTU;Education|Secondary Education|D4;%;70.64748201
Reference;HBS 2010;LTU;Education|Secondary Education|D5;%;72.14285714
Reference;HBS 2010;LTU;Education|Secondary Education|D6;%;70.99841521
Reference;HBS 2010;LTU;Education|Secondary Education|D7;%;69.57236842
Reference;HBS 2010;LTU;Education|Secondary Education|D8;%;64.33566434
Reference;HBS 2010;LTU;Education|Secondary Education|D9;%;51.88118812
Reference;HBS 2010;LTU;Education|Tertiary Education|D1;%;6.676136364
Reference;HBS 2010;LTU;Education|Tertiary Education|D10;%;62.07674944
Reference;HBS 2010;LTU;Education|Tertiary Education|D2;%;9.302325581
Reference;HBS 2010;LTU;Education|Tertiary Education|D3;%;13.34405145
Reference;HBS 2010;LTU;Education|Tertiary Education|D4;%;12.37410072
Reference;HBS 2010;LTU;Education|Tertiary Education|D5;%;15
Reference;HBS 2010;LTU;Education|Tertiary Education|D6;%;22.50396197
Reference;HBS 2010;LTU;Education|Tertiary Education|D7;%;25.32894737
Reference;HBS 2010;LTU;Education|Tertiary Education|D8;%;33.39160839
Reference;HBS 2010;LTU;Education|Tertiary Education|D9;%;47.32673267
Reference;HBS 2010;LTU;Emissions per capita|D1;tCO2;2.149867711
Reference;HBS 2010;LTU;Emissions per capita|D10;tCO2;5.669209911
Reference;HBS 2010;LTU;Emissions per capita|D2;tCO2;2.986607214
Reference;HBS 2010;LTU;Emissions per capita|D3;tCO2;2.913704934
Reference;HBS 2010;LTU;Emissions per capita|D4;tCO2;3.00727022
Reference;HBS 2010;LTU;Emissions per capita|D5;tCO2;3.214089832
Reference;HBS 2010;LTU;Emissions per capita|D6;tCO2;3.305529571
Reference;HBS 2010;LTU;Emissions per capita|D7;tCO2;3.636024786
Reference;HBS 2010;LTU;Emissions per capita|D8;tCO2;3.851701326
Reference;HBS 2010;LTU;Emissions per capita|D9;tCO2;5.118564041
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;LTU;Expenditure Decile|D1;%;6.050184557
